"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","DAPR","DASF","FMTM","MDPR","MDSF","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF2","WDF5","WDFG","WESD","WESF","WSF2","WSF5","WSFG","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"US1COJF0106","CONIFER 3 WSW, CO US","39.5055","-105.3589","2852.9","2003-03-27",,,,,,,,"0.00",,"0.0","31.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0106","CONIFER 3 WSW, CO US","39.5055","-105.3589","2852.9","2003-03-28",,,,,,,,"0.35",,"10.0","41.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0106","CONIFER 3 WSW, CO US","39.5055","-105.3589","2852.9","2003-03-29",,,,,,,,"0.00",,"0.0","35.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0106","CONIFER 3 WSW, CO US","39.5055","-105.3589","2852.9","2003-03-30",,,,,,,,"0.00",,"0.0","30.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0106","CONIFER 3 WSW, CO US","39.5055","-105.3589","2852.9","2003-03-31",,,,,,,,"0.00",,"0.0","29.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0106","CONIFER 3 WSW, CO US","39.5055","-105.3589","2852.9","2003-04-01",,,,,,,,"0.00",,"0.0","28.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COAD0030","BROOMFIELD 6.0 E, CO US","39.9225","-104.9785","1624.9","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COAD0030","BROOMFIELD 6.0 E, CO US","39.9225","-104.9785","1624.9","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-02-28",,,,,,,,"0.04",,"0.5","8.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-01",,,,,,,,"0.06",,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-02",,,,,,,,"0.49",,"10.7","16.0",,,,,,,,,,"0.5",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-03",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-04",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-05",,,,,,,,"0.10",,"1.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-06",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-07",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-08",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-09",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-10",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-17",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-18",,,,,,,,"1.99",,"19.1",,,,,,,,,,,"2.7",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-19",,,,,,,,"4.52",,"33.2",,,,,,,,,,,"5.1",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-20",,,,,,,,"0.94",,"9.8",,,,,,,,,,,"1.6",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-21",,,,,,,,"0.15",,"2.2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-22",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-23",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-24",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-28",,,,,,,,"0.55",,"9.4",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-29",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-30",,,,,,,,"0.06",,"0.9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-03-31",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0101","CONIFER 2.9 E, CO US","39.2519","-105.2498","2156.2","2003-04-01",,,,,,,,"0.00",,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-02-28",,,,,,,,"0.20",,,"25.0","13","22","3","8",,,,,"3.6",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-01",,,,,,,,"0.30",,,"28.0","11","24","1","2",,,,,"3.9",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-02",,,,,,,,"0.20",,,"27.0","16","25","-1","19",,,,,"4.2",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-03",,,,,,,,"0.10",,,"25.0","24","35","14","17",,,,,"4.2",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-04",,,,,,,,"0.00",,,"26.0","19","32","11","11",,,,,"4.3",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-05",,,,,,,,"0.10",,,"25.0","14","20","8","17",,,,,"4.3",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-06",,,,,,,,"0.10",,,"23.0","23","34","17","22",,,,,"4.4",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-07",,,,,,,,"0.00",,,"22.0","29","39","21","24",,,,,"4.4",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-08",,,,,,,,"0.00",,,"23.0","30","40","23","27",,,,,"4.4",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-09",,,,,,,,"0.10",,,"23.0","31","40","25","30",,,,,"4.5",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-10",,,,,,,,"0.00",,,"22.0","32","42","28","28",,,,,"4.5",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-11",,,,,,,,"0.00",,,"22.0","32","42","25","30",,,,,"4.5",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-12",,,,,,,,"0.00",,,"22.0","33","45","24","24",,,,,"4.5",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-13",,,,,,,,"0.00",,,"21.0","37","53","23","37",,,,,"4.4",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-14",,,,,,,,"0.00",,,"21.0","40","52","31","31",,,,,"4.3",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-15",,,,,,,,"0.00",,,"20.0","35","49","28","30",,,,,"4.3",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-16",,,,,,,,"0.10",,,"22.0","33","40","27","28",,,,,"4.4",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-17",,,,,,,,"1.90",,,"38.0","29","35","24","24",,,,,"6.3",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-18",,,,,,,,"3.30",,,"73.0","22","24","20","20",,,,,"9.4",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-19",,,,,,,,"1.60",,,"78.0","23","29","15","15",,,,,"10.9",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-20",,,,,,,,"0.90",,,"81.0","26","39","14","26",,,,,"11.8",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-21",,,,,,,,"0.10",,,"76.0","26","34","18","20",,,,,"11.9",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-22",,,,,,,,"0.10",,,"71.0","30","42","20","31",,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-23",,,,,,,,"0.00",,,"66.0","36","49","26","26",,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-24",,,,,,,,"0.10",,,"64.0","28","42","22","22",,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-25",,,,,,,,"0.00",,,"62.0","27","38","17","30",,,,,"12.0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-26",,,,,,,,"0.00",,,"61.0","33","44","20","20",,,,,"12.1",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-27",,,,,,,,"0.10",,,"62.0","12","23","4","4",,,,,"12.2",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-28",,,,,,,,"0.00",,,"60.0","9","20","-1","2",,,,,"12.2",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-29",,,,,,,,"0.20",,,"59.0","13","24","-2","17",,,,,"12.4",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-30",,,,,,,,"0.00",,,"57.0","29","40","17","29",,,,,"12.5",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-03-31",,,,,,,,"0.10",,,"55.0","36","51","29","36",,,,,"12.5",,,,,,,,,,,,,,,,,,,,,,,,,,
"USS0005K27S","ECHO LAKE, CO US","39.66","-105.59","3230.9","2003-04-01",,,,,,,,"0.00",,,"53.0","42","54","33","35",,,,,"12.5",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-02-28","4.70",,," 0456",,," 0444","0.01",,,,"22","29","14",,"    0","  310","  310",,,,"12.1","14.1",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-01","11.86",,," 1215",,," 1233","0.00",,,,"29","36","21",,"    0","   20","   20",,,,"21.9","25.9",,"    1",,,,,,,,,,,"    1",,,,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-02","8.05",,," 1310",,," 1401","0.00",,,,"30","46","13",,"    0","  270","  300",,,,"16.1","21.0",,"    1",,,,,,,,,,,"    1",,,,,"    1",,"    1",,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-03","12.08",,," 1013",,," 0333","0.00",,,,"40","52","28",,"    0","  300","  280",,,,"30.0","36.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-04","9.62",,," 0428",,," 0427","0.05",,,,"21","33","8",,"    0","   50","   50",,,,"17.9","21.0",,"    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-05","10.74",,," 1449",,," 1438","0.00",,,"1.0","24","41","7",,"    0","  280","  270",,,,"31.1","36.0",,"    1","    1",,,,,,,,,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-06","12.97",,," 1444",,," 1320","0.00",,,,"41","56","26",,"    0","  280","  280",,,,"38.0","44.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-07","8.05",,," 2352",,," 1156","0.00",,,,"42","61","23",,"    0","  310","  140",,,,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-08","14.76",,," 1647",,," 1610","0.00",,,,"46","63","28",,"    0","  280","  270",,,,"33.1","38.9",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-09","11.86",,," 1120",,," 1120","0.00",,,,"46","62","29",,"    0","  280","  280",,,,"30.0","34.9",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-10","8.28",,," 1300",,," 1457","0.00",,,,"46","64","28",,,"   50","   20",,,,"15.0","17.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-11","13.87",,," 0905",,," 0921","0.00",,,,"52","66","37",,"    0","  270","  270",,,,"32.0","36.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-12","11.63",,," 1045",,," 1122","0.00",,,,"54","68","39",,"    0","  280","  260",,,,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-13","9.62",,," 0839",,," 0828","0.00",,,,"53","74","31",,"    0","  230","  220",,,,"17.0","21.9",,,,,,,,,"    1",,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-14","10.74",,," 0514",,," 2359","0.00",,,,"60","75","44",,"    0","  210","  290",,,,"21.0","23.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-15","10.29",,," 0003",,," 2202","0.00",,,,"55","67","42",,"    0","  290","  210",,,,"21.9","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-16","8.50",,," 0040",,," 0021","0.00",,,,"51","64","37",,"    0","  190","  180",,,,"23.0","25.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-17","14.76",,," 2027",,," 1858","0.53",,,,"42","50","34",,"    0","  360","  340",,,,"25.9","33.1",,"    1",,"    1",,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-18","23.49",,," 0432",,," 0431","1.53",,,"2.0","34","39","28",,,"  360","  360",,,,"36.9","40.9",,"    1","    1",,,,,,,"    1",,,"    1",,,"    1",,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-19","16.33",,," 0340",,," 0319","0.74",,,"16.0","30","33","27",,,"  350","  350",,,,"32.0","38.0",,"    1",,,,,,,,"    1",,,"    1",,,,,"    1",,,"    1",,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-20","6.04",,," 1120",,," 1119","0.00",,,"19.0","31","36","26",,"    0","   70","   60",,,,"12.1","13.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-21","7.38",,," 2357",,," 2355","0.03",,,"15.0","36","41","30",,"    0","  210","  210",,,,"16.1","17.0",,"    1","    1",,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-22","13.87",,," 2359",,," 2357","0.00",,,"10.0","36","42","30",,"    0","  200","  200",,,,"17.9","19.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-23","12.75",,," 1019",,," 0902","0.00",,,"7.0","43","54","32",,"    0","  200","  220",,,,"21.0","23.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-24","6.93",,," 1233",,," 1231","0.09",,,"5.0","36","40","31",,"    0","  340","  340",,,,"15.0","17.0",,"    1","    1",,,,,,,,,,"    1",,,"    1",,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-25","9.40",,," 2316",,," 2231","0.00",,,"4.0","35","41","28",,"    0","  210","  210",,,,"17.9","21.0",,"    1",,,,,,,,,,,"    1",,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-26","12.30",,," 2205",,," 2238","0.08",,,"2.0","46","60","32",,"    0","  350","  340",,,,"32.0","38.9",,"    1",,,,,,,,,,,"    1",,,"    1",,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-27","17.90",,," 1034",,," 0912","0.00",,,,"32","41","23",,"    0","   20","   20",,,,"36.0","40.9",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-28","12.75",,," 1113",,," 1131","0.00",,,,"29","37","20",,"    0","   10","   20",,,,"25.9","32.0",,"    1",,,,,,,,,,,"    1",,,,,"    1",,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-29","9.62",,," 1743",,," 1742","0.00",,,,"29","37","20",,"    0","   10","  360",,,,"21.9","31.1",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-30","9.84",,," 2359",,," 2358","0.00",,,,"42","58","26",,"    0","  210","  210",,,,"19.9","21.0",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-03-31","12.08",,," 0301",,," 0300","0.00",,,,"54","69","38",,"    0","  210","  210",,,,"19.9","21.9",,,,,,,,,,,,,,,,,,,,,,,
"USW00003017","DENVER INTERNATIONAL AIRPORT, CO US","39.8328","-104.6575","1650.2","2003-04-01","16.11",,," 1648",,," 1647","0.00",,,,"59","74","43",,"    0","  190","  190",,,,"28.0","31.1",,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-02-28",,,,,,,,"0.31",,"3.5","7.0",,,,,,,,,,"0.3",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-01",,,,,,,,"0.00",,"0.0","6.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-02",,,,,,,,"0.66",,"10.5","16.0",,,,,,,,,,"0.7",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-03",,,,,,,,"0.00",,"0.0","13.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-04",,,,,,,,"0.00",,"0.0","11.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-05",,,,,,,,"0.07",,"1.0","9.0",,,,,,,,,,"0.1",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-07",,,,,,,,"0.00",,"0.0","5.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-08",,,,,,,,"0.00",,"0.0","3.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-09",,,,,,,,"0.00",,"0.0","2.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-10",,,,,,,,"0.00",,"0.0","1.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-11",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-12",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-13",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-14",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-15",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-16",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
"US1COJF0104","GENESEE 1 SE, CO US","39.6874","-105.256","2350.9","2003-03-17",,,,,,,,"0.00",,"0.0","0.0",,,,,,,,,,"0.0",,,,,,,,,,,,,,,,,,,,,,,,,
